country,sector,indicator,subComponent,component,score
Mongolia,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,83.33333333333333
Mongolia,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,40
Mongolia,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,0
Mongolia,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,50
Mongolia,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,0
Mongolia,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,0
Mongolia,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77
Mongolia,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77
Mongolia,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,38.5
Mongolia,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,0
Mongolia,Mining,Cadastre,Licensing,Value extraction,0
Mongolia,Mining,Contract disclosure,Licensing,Value extraction,25
Mongolia,Mining,Contract disclosure rules,Licensing,Value extraction,50
Mongolia,Mining,Financial interest disclosure practice,Licensing,Value extraction,20
Mongolia,Mining,Post-licensing round practice,Licensing,Value extraction,50
Mongolia,Mining,Post-licensing round rules,Licensing,Value extraction,83.33333333333333
Mongolia,Mining,Pre-licensing round practice,Licensing,Value extraction,56.666666666666664
Mongolia,Mining,Pre-licensing round rules,Licensing,Value extraction,62.5
Mongolia,Mining,Reserves disclosure,Licensing,Value extraction,63.333333333333336
Mongolia,Mining,Compensation to land users and owners rules,Local impact,Value extraction,75
Mongolia,Mining,EIA/SIA disclosure,Local impact,Value extraction,20
Mongolia,Mining,EIA/SIA rules,Local impact,Value extraction,25
Mongolia,Mining,Environmental compliance practice,Local impact,Value extraction,0
Mongolia,Mining,Environmental mitigation plan disclosure,Local impact,Value extraction,50
Mongolia,Mining,Commodity sale disclosures,State-owned enterprises,Value extraction,50
Mongolia,Mining,Commodity sale rules,State-owned enterprises,Value extraction,0
Mongolia,Mining,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Mongolia,Mining,SOE financial reporting practice,State-owned enterprises,Value extraction,66.66666666666667
Mongolia,Mining,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Mongolia,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,70
Mongolia,Mining,SOE non-operational activity practice,State-owned enterprises,Value extraction,35
Mongolia,Mining,SOE production disclosure,State-owned enterprises,Value extraction,50
Mongolia,Mining,SOE-government transfers disclosure,State-owned enterprises,Value extraction,80
Mongolia,Mining,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Mongolia,Mining,Company payment disclosure,Taxation,Value extraction,40
Mongolia,Mining,Company payment rules,Taxation,Value extraction,100
Mongolia,Mining,EITI affiliation and reporting,Taxation,Value extraction,70
Mongolia,Mining,Export disclosure,Taxation,Value extraction,90
Mongolia,Mining,Production disclosure,Taxation,Value extraction,50
Mongolia,Mining,Tax authority practice,Taxation,Value extraction,0
Mongolia,Mining,Tax authority rules,Taxation,Value extraction,33.333333333333336
Mongolia,Mining,Taxation rules,Taxation,Value extraction,66.66666666666667
Morocco,Mining,Control of corruption,Control of corruption,Enabling environment,76.8
Morocco,Mining,Government effectiveness,Government effectiveness,Enabling environment,69.5
Morocco,Mining,Open Data Barometer,Open data,Enabling environment,42.5
Morocco,Mining,Open Data Index,Open data,Enabling environment,62.7
Morocco,Mining,Open data inventory,Open data,Enabling environment,27
Morocco,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,62.1
Morocco,Mining,Regulatory quality,Regulatory quality,Enabling environment,71.9
Morocco,Mining,Rule of law,Rule of law,Enabling environment,76.8
Morocco,Mining,Voice and accountability,Voice and accountability,Enabling environment,47.5
Morocco,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Morocco,Mining,Fiscal rules,National budgeting,Revenue management,100
Morocco,Mining,National budget disclosure,National budgeting,Revenue management,100
Morocco,Mining,National debt disclosure,National budgeting,Revenue management,0
Morocco,Mining,Online data portal,National budgeting,Revenue management,55
Morocco,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,55
Morocco,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,25
Morocco,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,66.66666666666667
Morocco,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,66.66666666666667
Morocco,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,62.5
Morocco,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,25
Morocco,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,38.5
Morocco,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77
Morocco,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,19.25
Morocco,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,57.75
Morocco,Mining,Cadastre,Licensing,Value extraction,16.666666666666668
Morocco,Mining,Contract disclosure,Licensing,Value extraction,50
Morocco,Mining,Contract disclosure rules,Licensing,Value extraction,50
Morocco,Mining,Financial interest disclosure practice,Licensing,Value extraction,25
Morocco,Mining,Financial interest disclosure rules,Licensing,Value extraction,0
Morocco,Mining,Post-licensing round practice,Licensing,Value extraction,30
Morocco,Mining,Post-licensing round rules,Licensing,Value extraction,0
Morocco,Mining,Pre-licensing round practice,Licensing,Value extraction,20
Morocco,Mining,Pre-licensing round rules,Licensing,Value extraction,37.5
Morocco,Mining,Reserves disclosure,Licensing,Value extraction,96.66666666666667
Morocco,Mining,Compensation to land users and owners rules,Local impact,Value extraction,50
Morocco,Mining,EIA/SIA disclosure,Local impact,Value extraction,0
Morocco,Mining,EIA/SIA rules,Local impact,Value extraction,75
Morocco,Mining,Environmental compliance practice,Local impact,Value extraction,0
Morocco,Mining,Environmental compliance rules,Local impact,Value extraction,0
Morocco,Mining,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Morocco,Mining,Environmental mitigation plan rules,Local impact,Value extraction,100
Morocco,Mining,Commodity sale disclosures,State-owned enterprises,Value extraction,50
Morocco,Mining,Commodity sale rules,State-owned enterprises,Value extraction,33.333333333333336
Morocco,Mining,SOE corporate governance practice,State-owned enterprises,Value extraction,100
Morocco,Mining,SOE financial reporting practice,State-owned enterprises,Value extraction,46
Morocco,Mining,SOE financial reporting rules,State-owned enterprises,Value extraction,66.66666666666667
Morocco,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,33.333333333333336
Morocco,Mining,SOE non-operational activity practice,State-owned enterprises,Value extraction,20
Morocco,Mining,SOE production disclosure,State-owned enterprises,Value extraction,90
Morocco,Mining,SOE-government transfers disclosure,State-owned enterprises,Value extraction,60
Morocco,Mining,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Morocco,Mining,Company payment disclosure,Taxation,Value extraction,83.33333333333333
Morocco,Mining,Company payment rules,Taxation,Value extraction,50
Morocco,Mining,EITI affiliation and reporting,Taxation,Value extraction,55
Morocco,Mining,Export disclosure,Taxation,Value extraction,60
Morocco,Mining,Production disclosure,Taxation,Value extraction,0
Morocco,Mining,Tax authority practice,Taxation,Value extraction,0
Morocco,Mining,Tax authority rules,Taxation,Value extraction,100
Morocco,Mining,Taxation rules,Taxation,Value extraction,33.333333333333336
Mozambique,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,37.8
Mozambique,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,34.1
Mozambique,Oil and Gas,Open Data Barometer,Open data,Enabling environment,24
Mozambique,Oil and Gas,Open data inventory,Open data,Enabling environment,27
Mozambique,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,50
Mozambique,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,53.6
Mozambique,Oil and Gas,Rule of law,Rule of law,Enabling environment,37.8
Mozambique,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,60.9
Mozambique,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Mozambique,Oil and Gas,Fiscal rules,National budgeting,Revenue management,75
Mozambique,Oil and Gas,National budget disclosure,National budgeting,Revenue management,60
Mozambique,Oil and Gas,National debt disclosure,National budgeting,Revenue management,50
Mozambique,Oil and Gas,Online data portal,National budgeting,Revenue management,40
Mozambique,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,25
Mozambique,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,0
Mozambique,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,26.666666666666668
Mozambique,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,50
Mozambique,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,60
Mozambique,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,100
Mozambique,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Mozambique,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,17.96666666666667
Mozambique,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,0
Mozambique,Oil and Gas,Cadastre,Licensing,Value extraction,0
Mozambique,Oil and Gas,Contract disclosure,Licensing,Value extraction,50
Mozambique,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,0
Mozambique,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,35
Mozambique,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,100
Mozambique,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,73.33333333333333
Mozambique,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,75
Mozambique,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,100
Mozambique,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,62.5
Mozambique,Oil and Gas,Reserves disclosure,Licensing,Value extraction,50
Mozambique,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,0
Mozambique,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,0
Mozambique,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,50
Mozambique,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,0
Mozambique,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,100
Mozambique,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,100
Mozambique,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,50
Mozambique,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Mozambique,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,55
Mozambique,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Mozambique,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,6.666666666666667
Mozambique,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,100
Mozambique,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,80
Mozambique,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,80
Mozambique,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,50
Mozambique,Oil and Gas,Company payment disclosure,Taxation,Value extraction,50
Mozambique,Oil and Gas,Company payment rules,Taxation,Value extraction,50
Mozambique,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,30
Mozambique,Oil and Gas,Export disclosure,Taxation,Value extraction,75
Mozambique,Oil and Gas,Production disclosure,Taxation,Value extraction,50
Mozambique,Oil and Gas,Tax authority practice,Taxation,Value extraction,100
Mozambique,Oil and Gas,Tax authority rules,Taxation,Value extraction,66.66666666666667
Mozambique,Oil and Gas,Taxation rules,Taxation,Value extraction,66.66666666666667
Myanmar,Mining,Control of corruption,Control of corruption,Enabling environment,31.7
Myanmar,Mining,Government effectiveness,Government effectiveness,Enabling environment,17
Myanmar,Mining,Open Data Barometer,Open data,Enabling environment,5.5
Myanmar,Mining,Open Data Index,Open data,Enabling environment,15.2
Myanmar,Mining,Open data inventory,Open data,Enabling environment,35.2
Myanmar,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,15.8
Myanmar,Mining,Regulatory quality,Regulatory quality,Enabling environment,14.6
Myanmar,Mining,Rule of law,Rule of law,Enabling environment,14.6
Myanmar,Mining,Voice and accountability,Voice and accountability,Enabling environment,23.1
Myanmar,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Myanmar,Mining,Fiscal rules,National budgeting,Revenue management,50
Myanmar,Mining,National budget disclosure,National budgeting,Revenue management,75
Myanmar,Mining,National debt disclosure,National budgeting,Revenue management,90
Myanmar,Mining,Online data portal,National budgeting,Revenue management,40
Myanmar,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,22.5
Myanmar,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,75
Myanmar,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,50
Myanmar,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,66.66666666666667
Myanmar,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,46.666666666666664
Myanmar,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,0
Myanmar,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Myanmar,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,38.5
Myanmar,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Myanmar,Mining,Cadastre,Licensing,Value extraction,66.66666666666667
Myanmar,Mining,Contract disclosure,Licensing,Value extraction,100
Myanmar,Mining,Contract disclosure rules,Licensing,Value extraction,100
Myanmar,Mining,Financial interest disclosure practice,Licensing,Value extraction,75
Myanmar,Mining,Financial interest disclosure rules,Licensing,Value extraction,50
Myanmar,Mining,Post-licensing round practice,Licensing,Value extraction,50
Myanmar,Mining,Post-licensing round rules,Licensing,Value extraction,75
Myanmar,Mining,Pre-licensing round practice,Licensing,Value extraction,50
Myanmar,Mining,Pre-licensing round rules,Licensing,Value extraction,33.333333333333336
Myanmar,Mining,Reserves disclosure,Licensing,Value extraction,26.666666666666668
Myanmar,Mining,Compensation to land users and owners rules,Local impact,Value extraction,75
Myanmar,Mining,EIA/SIA disclosure,Local impact,Value extraction,100
Myanmar,Mining,EIA/SIA rules,Local impact,Value extraction,25
Myanmar,Mining,Environmental compliance practice,Local impact,Value extraction,20
Myanmar,Mining,Environmental compliance rules,Local impact,Value extraction,25
Myanmar,Mining,Environmental mitigation plan disclosure,Local impact,Value extraction,0
Myanmar,Mining,Environmental mitigation plan rules,Local impact,Value extraction,50
Myanmar,Mining,Commodity sale disclosures,State-owned enterprises,Value extraction,0
Myanmar,Mining,Commodity sale rules,State-owned enterprises,Value extraction,33.333333333333336
Myanmar,Mining,SOE corporate governance practice,State-owned enterprises,Value extraction,50
Myanmar,Mining,SOE financial reporting practice,State-owned enterprises,Value extraction,25
Myanmar,Mining,SOE financial reporting rules,State-owned enterprises,Value extraction,66.66666666666667
Myanmar,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,45
Myanmar,Mining,SOE non-operational activity practice,State-owned enterprises,Value extraction,10
Myanmar,Mining,SOE production disclosure,State-owned enterprises,Value extraction,0
Myanmar,Mining,SOE-government transfers disclosure,State-owned enterprises,Value extraction,90
Myanmar,Mining,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Myanmar,Mining,Company payment disclosure,Taxation,Value extraction,56.666666666666664
Myanmar,Mining,Company payment rules,Taxation,Value extraction,100
Myanmar,Mining,EITI affiliation and reporting,Taxation,Value extraction,40
Myanmar,Mining,Export disclosure,Taxation,Value extraction,66.66666666666667
Myanmar,Mining,Production disclosure,Taxation,Value extraction,33.333333333333336
Myanmar,Mining,Tax authority practice,Taxation,Value extraction,50
Myanmar,Mining,Tax authority rules,Taxation,Value extraction,16.666666666666668
Myanmar,Mining,Taxation rules,Taxation,Value extraction,50
Myanmar,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,31.7
Myanmar,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,17
Myanmar,Oil and Gas,Open Data Barometer,Open data,Enabling environment,5.5
Myanmar,Oil and Gas,Open Data Index,Open data,Enabling environment,15.2
Myanmar,Oil and Gas,Open data inventory,Open data,Enabling environment,35.2
Myanmar,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,15.8
Myanmar,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,14.6
Myanmar,Oil and Gas,Rule of law,Rule of law,Enabling environment,14.6
Myanmar,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,23.1
Myanmar,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Myanmar,Oil and Gas,Fiscal rules,National budgeting,Revenue management,65
Myanmar,Oil and Gas,National budget disclosure,National budgeting,Revenue management,40
Myanmar,Oil and Gas,National debt disclosure,National budgeting,Revenue management,90
Myanmar,Oil and Gas,Online data portal,National budgeting,Revenue management,50
Myanmar,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,57.5
Myanmar,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,50
Myanmar,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,73.33333333333333
Myanmar,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,16.666666666666668
Myanmar,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,30
Myanmar,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Myanmar,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77
Myanmar,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77
Myanmar,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,25.666666666666668
Myanmar,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,0
Myanmar,Oil and Gas,Cadastre,Licensing,Value extraction,0
Myanmar,Oil and Gas,Contract disclosure,Licensing,Value extraction,100
Myanmar,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,100
Myanmar,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,50
Myanmar,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,75
Myanmar,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,10
Myanmar,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Myanmar,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,100
Myanmar,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,62.5
Myanmar,Oil and Gas,Reserves disclosure,Licensing,Value extraction,83.33333333333333
Myanmar,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,75
Myanmar,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,0
Myanmar,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,10
Myanmar,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,0
Myanmar,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,75
Myanmar,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Myanmar,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,0
Myanmar,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,75
Myanmar,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,50
Myanmar,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,100
Myanmar,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,0
Myanmar,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,100
Myanmar,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,0
Myanmar,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,50
Myanmar,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,20
Myanmar,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,0
Myanmar,Oil and Gas,Company payment disclosure,Taxation,Value extraction,25
Myanmar,Oil and Gas,Company payment rules,Taxation,Value extraction,50
Myanmar,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,30
Myanmar,Oil and Gas,Export disclosure,Taxation,Value extraction,23.333333333333332
Myanmar,Oil and Gas,Production disclosure,Taxation,Value extraction,6.666666666666667
Myanmar,Oil and Gas,Tax authority practice,Taxation,Value extraction,0
Myanmar,Oil and Gas,Tax authority rules,Taxation,Value extraction,75
Myanmar,Oil and Gas,Taxation rules,Taxation,Value extraction,62.5
Niger,Mining,Control of corruption,Control of corruption,Enabling environment,58.5
Niger,Mining,Government effectiveness,Government effectiveness,Enabling environment,46.3
Niger,Mining,Open Data Index,Open data,Enabling environment,33.8
Niger,Mining,Open data inventory,Open data,Enabling environment,32.9
Niger,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,26.8
Niger,Mining,Regulatory quality,Regulatory quality,Enabling environment,45.1
Niger,Mining,Rule of law,Rule of law,Enabling environment,52.4
Niger,Mining,Voice and accountability,Voice and accountability,Enabling environment,64.6
Niger,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Niger,Mining,Fiscal rules,National budgeting,Revenue management,40
Niger,Mining,National budget disclosure,National budgeting,Revenue management,33.333333333333336
Niger,Mining,National debt disclosure,National budgeting,Revenue management,20
Niger,Mining,Online data portal,National budgeting,Revenue management,72.5
Niger,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,53.333333333333336
Niger,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,33.333333333333336
Niger,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,0
Niger,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,16.666666666666668
Niger,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,30
Niger,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,50
Niger,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,0
Niger,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,0
Niger,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,59.03333333333333
Niger,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77
Niger,Mining,Cadastre,Licensing,Value extraction,66.66666666666667
Niger,Mining,Contract disclosure,Licensing,Value extraction,35
Niger,Mining,Contract disclosure rules,Licensing,Value extraction,0
Niger,Mining,Financial interest disclosure rules,Licensing,Value extraction,50
Niger,Mining,Post-licensing round practice,Licensing,Value extraction,75
Niger,Mining,Post-licensing round rules,Licensing,Value extraction,75
Niger,Mining,Pre-licensing round practice,Licensing,Value extraction,40
Niger,Mining,Pre-licensing round rules,Licensing,Value extraction,50
Niger,Mining,Reserves disclosure,Licensing,Value extraction,43.333333333333336
Niger,Mining,Compensation to land users and owners rules,Local impact,Value extraction,50
Niger,Mining,EIA/SIA disclosure,Local impact,Value extraction,20
Niger,Mining,EIA/SIA rules,Local impact,Value extraction,55
Niger,Mining,Environmental compliance practice,Local impact,Value extraction,0
Niger,Mining,Environmental compliance rules,Local impact,Value extraction,50
Niger,Mining,Environmental mitigation plan rules,Local impact,Value extraction,25
Niger,Mining,Commodity sale disclosures,State-owned enterprises,Value extraction,0
Niger,Mining,Commodity sale rules,State-owned enterprises,Value extraction,25
Niger,Mining,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Niger,Mining,SOE financial reporting practice,State-owned enterprises,Value extraction,6.666666666666667
Niger,Mining,SOE financial reporting rules,State-owned enterprises,Value extraction,50
Niger,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,33.333333333333336
Niger,Mining,SOE production disclosure,State-owned enterprises,Value extraction,50
Niger,Mining,SOE-government transfers disclosure,State-owned enterprises,Value extraction,50
Niger,Mining,SOE-government transfers rules,State-owned enterprises,Value extraction,0
Niger,Mining,Company payment disclosure,Taxation,Value extraction,66.66666666666667
Niger,Mining,EITI affiliation and reporting,Taxation,Value extraction,55
Niger,Mining,Export disclosure,Taxation,Value extraction,56.666666666666664
Niger,Mining,Production disclosure,Taxation,Value extraction,40
Niger,Mining,Tax authority practice,Taxation,Value extraction,50
Niger,Mining,Tax authority rules,Taxation,Value extraction,25
Niger,Mining,Taxation rules,Taxation,Value extraction,75
Nigeria,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,20.7
Nigeria,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,26.8
Nigeria,Oil and Gas,Open Data Barometer,Open data,Enabling environment,38.8
Nigeria,Oil and Gas,Open Data Index,Open data,Enabling environment,22
Nigeria,Oil and Gas,Open data inventory,Open data,Enabling environment,60
Nigeria,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,9.7
Nigeria,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,39
Nigeria,Oil and Gas,Rule of law,Rule of law,Enabling environment,24.3
Nigeria,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,54.8
Nigeria,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Nigeria,Oil and Gas,Fiscal rules,National budgeting,Revenue management,100
Nigeria,Oil and Gas,National budget disclosure,National budgeting,Revenue management,40
Nigeria,Oil and Gas,National debt disclosure,National budgeting,Revenue management,20
Nigeria,Oil and Gas,Online data portal,National budgeting,Revenue management,26.666666666666668
Nigeria,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,45
Nigeria,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,16.666666666666668
Nigeria,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,10
Nigeria,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,50
Nigeria,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,12.5
Nigeria,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,75
Nigeria,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,38.5
Nigeria,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Nigeria,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77
Nigeria,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,71.86666666666667
Nigeria,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Nigeria,Oil and Gas,Cadastre,Licensing,Value extraction,73.33333333333333
Nigeria,Oil and Gas,Contract disclosure,Licensing,Value extraction,60
Nigeria,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,50
Nigeria,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,20
Nigeria,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,35
Nigeria,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,33.333333333333336
Nigeria,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,56.666666666666664
Nigeria,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,33.333333333333336
Nigeria,Oil and Gas,Reserves disclosure,Licensing,Value extraction,66.66666666666667
Nigeria,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,75
Nigeria,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,0
Nigeria,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,25
Nigeria,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,0
Nigeria,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,50
Nigeria,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Nigeria,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,100
Nigeria,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,37.5
