country,sector,indicator,subComponent,component,score
India,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
India,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,100
India,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,100
India,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,100
India,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,50
India,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,100
India,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
India,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
India,Oil and Gas,Company payment disclosure,Taxation,Value realization,83.33333333333333
India,Oil and Gas,Company payment rules,Taxation,Value realization,100
India,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
India,Oil and Gas,Export disclosure,Taxation,Value realization,66.66666666666667
India,Oil and Gas,Production disclosure,Taxation,Value realization,93.33333333333333
India,Oil and Gas,Tax authority practice,Taxation,Value realization,100
India,Oil and Gas,Tax authority rules,Taxation,Value realization,100
India,Oil and Gas,Taxation rules,Taxation,Value realization,90
Indonesia,Mining,Control of corruption,Control of corruption,Enabling environment,63.4
Indonesia,Mining,Government effectiveness,Government effectiveness,Enabling environment,62.1
Indonesia,Mining,Open Data Barometer,Open data,Enabling environment,68.5
Indonesia,Mining,Open Data Index,Open data,Enabling environment,77.9
Indonesia,Mining,Open data inventory,Open data,Enabling environment,60
Indonesia,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,46.3
Indonesia,Mining,Regulatory quality,Regulatory quality,Enabling environment,69.5
Indonesia,Mining,Rule of law,Rule of law,Enabling environment,63.4
Indonesia,Mining,Voice and accountability,Voice and accountability,Enabling environment,78
Indonesia,Mining,Fiscal rule practice,National budgeting,Revenue management,100
Indonesia,Mining,Fiscal rules,National budgeting,Revenue management,100
Indonesia,Mining,National budget disclosure,National budgeting,Revenue management,100
Indonesia,Mining,National debt disclosure,National budgeting,Revenue management,100
Indonesia,Mining,Online data portal,National budgeting,Revenue management,0
Indonesia,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Indonesia,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Indonesia,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Indonesia,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Indonesia,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Indonesia,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Indonesia,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,51.800000000000004
Indonesia,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Mining,Cadastre,Licensing,Value realization,0
Indonesia,Mining,Contract disclosure,Licensing,Value realization,0
Indonesia,Mining,Contract disclosure rules,Licensing,Value realization,0
Indonesia,Mining,Financial interest disclosure practice,Licensing,Value realization,0
Indonesia,Mining,Financial interest disclosure rules,Licensing,Value realization,50
Indonesia,Mining,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Indonesia,Mining,Post-licensing round rules,Licensing,Value realization,75
Indonesia,Mining,Pre-licensing round practice,Licensing,Value realization,0
Indonesia,Mining,Pre-licensing round rules,Licensing,Value realization,75
Indonesia,Mining,Reserves disclosure,Licensing,Value realization,76.66666666666667
Indonesia,Mining,Compensation to land users and owners rules,Local impact,Value realization,50
Indonesia,Mining,EIA/SIA disclosure,Local impact,Value realization,0
Indonesia,Mining,EIA/SIA rules,Local impact,Value realization,100
Indonesia,Mining,Environmental compliance practice,Local impact,Value realization,NaN
Indonesia,Mining,Environmental compliance rules,Local impact,Value realization,100
Indonesia,Mining,Environmental mitigation plan disclosure,Local impact,Value realization,0
Indonesia,Mining,Environmental mitigation plan rules,Local impact,Value realization,100
Indonesia,Mining,Commodity sale disclosures,State-owned enterprises,Value realization,37.5
Indonesia,Mining,Commodity sale rules,State-owned enterprises,Value realization,25
Indonesia,Mining,SOE corporate governance practice,State-owned enterprises,Value realization,100
Indonesia,Mining,SOE financial reporting practice,State-owned enterprises,Value realization,100
Indonesia,Mining,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Indonesia,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,100
Indonesia,Mining,SOE non-operational activity practice,State-owned enterprises,Value realization,50
Indonesia,Mining,SOE production disclosure,State-owned enterprises,Value realization,100
Indonesia,Mining,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
Indonesia,Mining,SOE-government transfers rules,State-owned enterprises,Value realization,100
Indonesia,Mining,Company payment disclosure,Taxation,Value realization,100
Indonesia,Mining,Company payment rules,Taxation,Value realization,100
Indonesia,Mining,EITI affiliation and reporting,Taxation,Value realization,70
Indonesia,Mining,Export disclosure,Taxation,Value realization,60
Indonesia,Mining,Production disclosure,Taxation,Value realization,66.66666666666667
Indonesia,Mining,Tax authority practice,Taxation,Value realization,100
Indonesia,Mining,Tax authority rules,Taxation,Value realization,100
Indonesia,Mining,Taxation rules,Taxation,Value realization,75
Indonesia,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,63.4
Indonesia,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,62.1
Indonesia,Oil and Gas,Open Data Barometer,Open data,Enabling environment,68.5
Indonesia,Oil and Gas,Open Data Index,Open data,Enabling environment,77.9
Indonesia,Oil and Gas,Open data inventory,Open data,Enabling environment,60
Indonesia,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,46.3
Indonesia,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,69.5
Indonesia,Oil and Gas,Rule of law,Rule of law,Enabling environment,63.4
Indonesia,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,78
Indonesia,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,100
Indonesia,Oil and Gas,Fiscal rules,National budgeting,Revenue management,100
Indonesia,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Indonesia,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Indonesia,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Indonesia,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Indonesia,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Indonesia,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Indonesia,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Indonesia,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Indonesia,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Indonesia,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,51.800000000000004
Indonesia,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77.7
Indonesia,Oil and Gas,Cadastre,Licensing,Value realization,0
Indonesia,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Indonesia,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Indonesia,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Indonesia,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,50
Indonesia,Oil and Gas,Post-licensing round practice,Licensing,Value realization,83.33333333333333
Indonesia,Oil and Gas,Post-licensing round rules,Licensing,Value realization,25
Indonesia,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,83.33333333333333
Indonesia,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,62.5
Indonesia,Oil and Gas,Reserves disclosure,Licensing,Value realization,76.66666666666667
Indonesia,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Indonesia,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Indonesia,Oil and Gas,EIA/SIA rules,Local impact,Value realization,100
Indonesia,Oil and Gas,Environmental compliance practice,Local impact,Value realization,NaN
Indonesia,Oil and Gas,Environmental compliance rules,Local impact,Value realization,50
Indonesia,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,NaN
Indonesia,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,100
Indonesia,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,25
Indonesia,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,0
Indonesia,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
Indonesia,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,100
Indonesia,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,33.333333333333336
Indonesia,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,80
Indonesia,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,25
Indonesia,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,100
Indonesia,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
Indonesia,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Indonesia,Oil and Gas,Company payment disclosure,Taxation,Value realization,100
Indonesia,Oil and Gas,Company payment rules,Taxation,Value realization,100
Indonesia,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,70
Indonesia,Oil and Gas,Export disclosure,Taxation,Value realization,66.66666666666667
Indonesia,Oil and Gas,Production disclosure,Taxation,Value realization,83.33333333333333
Indonesia,Oil and Gas,Tax authority practice,Taxation,Value realization,100
Indonesia,Oil and Gas,Tax authority rules,Taxation,Value realization,100
Indonesia,Oil and Gas,Taxation rules,Taxation,Value realization,100
Iran,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,54.8
Iran,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,63.4
Iran,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,29.2
Iran,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,13.4
Iran,Oil and Gas,Rule of law,Rule of law,Enabling environment,31.7
Iran,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,10.9
Iran,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Iran,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Iran,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Iran,Oil and Gas,National debt disclosure,National budgeting,Revenue management,0
Iran,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Iran,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,75
Iran,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,66.66666666666667
Iran,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,26.666666666666668
Iran,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,75
Iran,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,75
Iran,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,100
Iran,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Iran,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Iran,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Iran,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Iran,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Iran,Oil and Gas,Cadastre,Licensing,Value realization,0
Iran,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Iran,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Iran,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,20
Iran,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,50
Iran,Oil and Gas,Post-licensing round practice,Licensing,Value realization,10
Iran,Oil and Gas,Post-licensing round rules,Licensing,Value realization,100
Iran,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,NaN
Iran,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,62.5
Iran,Oil and Gas,Reserves disclosure,Licensing,Value realization,70
Iran,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Iran,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,NaN
Iran,Oil and Gas,EIA/SIA rules,Local impact,Value realization,50
Iran,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Iran,Oil and Gas,Environmental compliance rules,Local impact,Value realization,50
Iran,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,NaN
Iran,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,50
Iran,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,0
Iran,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,0
Iran,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
Iran,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,0
Iran,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,0
Iran,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,20
Iran,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Iran,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,0
Iran,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,0
Iran,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Iran,Oil and Gas,Company payment disclosure,Taxation,Value realization,56.666666666666664
Iran,Oil and Gas,Company payment rules,Taxation,Value realization,0
Iran,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Iran,Oil and Gas,Export disclosure,Taxation,Value realization,66.66666666666667
Iran,Oil and Gas,Production disclosure,Taxation,Value realization,60
Iran,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Iran,Oil and Gas,Tax authority rules,Taxation,Value realization,50
Iran,Oil and Gas,Taxation rules,Taxation,Value realization,100
Iraq,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,8.5
Iraq,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,14.6
Iraq,Oil and Gas,Open Data Index,Open data,Enabling environment,27.1
Iraq,Oil and Gas,Open data inventory,Open data,Enabling environment,35.2
Iraq,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,4.8
Iraq,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,17
Iraq,Oil and Gas,Rule of law,Rule of law,Enabling environment,7.3
Iraq,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,25.6
Iraq,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Iraq,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Iraq,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Iraq,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Iraq,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Iraq,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Iraq,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Iraq,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Iraq,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Iraq,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Iraq,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Iraq,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77.7
Iraq,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Iraq,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.85
Iraq,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,77.7
Iraq,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77.7
Iraq,Oil and Gas,Cadastre,Licensing,Value realization,0
Iraq,Oil and Gas,Contract disclosure,Licensing,Value realization,35
Iraq,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Iraq,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Iraq,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,10
Iraq,Oil and Gas,Post-licensing round practice,Licensing,Value realization,100
Iraq,Oil and Gas,Post-licensing round rules,Licensing,Value realization,37.5
Iraq,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,56.666666666666664
Iraq,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,37.5
Iraq,Oil and Gas,Reserves disclosure,Licensing,Value realization,76.66666666666667
Iraq,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,25
Iraq,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,50
Iraq,Oil and Gas,EIA/SIA rules,Local impact,Value realization,25
Iraq,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Iraq,Oil and Gas,Environmental compliance rules,Local impact,Value realization,50
Iraq,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,NaN
Iraq,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,50
Iraq,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,50
Iraq,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,87.5
Iraq,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
Iraq,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,0
Iraq,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,33.333333333333336
Iraq,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,NaN
Iraq,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,NaN
Iraq,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,90
Iraq,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,NaN
Iraq,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Iraq,Oil and Gas,Company payment disclosure,Taxation,Value realization,66.66666666666667
Iraq,Oil and Gas,Company payment rules,Taxation,Value realization,50
Iraq,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,85
Iraq,Oil and Gas,Export disclosure,Taxation,Value realization,66.66666666666667
Iraq,Oil and Gas,Production disclosure,Taxation,Value realization,66.66666666666667
Iraq,Oil and Gas,Tax authority practice,Taxation,Value realization,100
Iraq,Oil and Gas,Tax authority rules,Taxation,Value realization,66.66666666666667
Iraq,Oil and Gas,Taxation rules,Taxation,Value realization,83.33333333333333
Kazakhstan,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,41.4
Kazakhstan,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,70.7
Kazakhstan,Oil and Gas,Open Data Barometer,Open data,Enabling environment,51.8
Kazakhstan,Oil and Gas,Open Data Index,Open data,Enabling environment,76.2
Kazakhstan,Oil and Gas,Open data inventory,Open data,Enabling environment,82.3
Kazakhstan,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,71.9
Kazakhstan,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,76.8
Kazakhstan,Oil and Gas,Rule of law,Rule of law,Enabling environment,65.8
Kazakhstan,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,30.4
Kazakhstan,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Kazakhstan,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Kazakhstan,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Kazakhstan,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Kazakhstan,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Kazakhstan,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,75
Kazakhstan,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,66.66666666666667
Kazakhstan,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,50
Kazakhstan,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,62.5
Kazakhstan,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,100
Kazakhstan,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,50
Kazakhstan,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Kazakhstan,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Kazakhstan,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Kazakhstan,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Kazakhstan,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Kazakhstan,Oil and Gas,Cadastre,Licensing,Value realization,0
Kazakhstan,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Kazakhstan,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Kazakhstan,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Kazakhstan,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,0
Kazakhstan,Oil and Gas,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Kazakhstan,Oil and Gas,Post-licensing round rules,Licensing,Value realization,75
Kazakhstan,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,33.333333333333336
Kazakhstan,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,25
Kazakhstan,Oil and Gas,Reserves disclosure,Licensing,Value realization,70
Kazakhstan,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Kazakhstan,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,20
Kazakhstan,Oil and Gas,EIA/SIA rules,Local impact,Value realization,70
Kazakhstan,Oil and Gas,Environmental compliance practice,Local impact,Value realization,100
Kazakhstan,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
Kazakhstan,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Kazakhstan,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,50
Kazakhstan,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,25
Kazakhstan,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,12.5
Kazakhstan,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
Kazakhstan,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,100
Kazakhstan,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,33.333333333333336
Kazakhstan,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,60
Kazakhstan,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Kazakhstan,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,100
Kazakhstan,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
Kazakhstan,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Kazakhstan,Oil and Gas,Company payment disclosure,Taxation,Value realization,83.33333333333333
Kazakhstan,Oil and Gas,Company payment rules,Taxation,Value realization,50
Kazakhstan,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,85
Kazakhstan,Oil and Gas,Export disclosure,Taxation,Value realization,76.66666666666667
Kazakhstan,Oil and Gas,Production disclosure,Taxation,Value realization,66.66666666666667
Kazakhstan,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Kazakhstan,Oil and Gas,Tax authority rules,Taxation,Value realization,83.33333333333333
Kazakhstan,Oil and Gas,Taxation rules,Taxation,Value realization,75
Kuwait,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,78
Kuwait,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,73.1
Kuwait,Oil and Gas,Open Data Index,Open data,Enabling environment,38.9
Kuwait,Oil and Gas,Open data inventory,Open data,Enabling environment,57.6
Kuwait,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,68.2
Kuwait,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,73.1
Kuwait,Oil and Gas,Rule of law,Rule of law,Enabling environment,80.4
Kuwait,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,48.7
Kuwait,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Kuwait,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Kuwait,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Kuwait,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Kuwait,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Kuwait,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,50
Kuwait,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,100
Kuwait,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,66.66666666666667
Kuwait,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,100
Kuwait,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,25
Kuwait,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,25
Kuwait,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Kuwait,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Kuwait,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Kuwait,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Kuwait,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Kuwait,Oil and Gas,Cadastre,Licensing,Value realization,0
Kuwait,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Kuwait,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Kuwait,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Kuwait,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,50
Kuwait,Oil and Gas,Post-licensing round practice,Licensing,Value realization,NaN
Kuwait,Oil and Gas,Post-licensing round rules,Licensing,Value realization,NaN
Kuwait,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,NaN
Kuwait,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,NaN
Kuwait,Oil and Gas,Reserves disclosure,Licensing,Value realization,70
Kuwait,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Kuwait,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Kuwait,Oil and Gas,EIA/SIA rules,Local impact,Value realization,50
Kuwait,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Kuwait,Oil and Gas,Environmental compliance rules,Local impact,Value realization,0
Kuwait,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Kuwait,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,25
Kuwait,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,12.5
Kuwait,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,50
Kuwait,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
Kuwait,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,96
